metric,category,count,amount,section,dtype,map_kind,geo_level,geo_name,year,quarter,registeredUsers,appOpens,brand,brand_count,brand_pct,name,level,period,geo,section_type
users_summary,,,,aggregated,user,,country,india,2020,3,7901755.0,205597666.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,2262871.0,0.2863757481723997,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,1391798.0,0.17613783267134958,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,1253856.0,0.15868069814870242,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,1040287.0,0.1316526518475959,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,584452.0,0.07396483439438453,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,183892.0,0.023272298369159762,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,152410.0,0.01928812017077219,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,131407.0,0.016630103059383644,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Micromax,120863.0,0.015295715951709463,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,81043.0,0.010256329131946004,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,698876.0,0.08844566808259684,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,8598751.0,270085293.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,2445630.0,0.28441688798756937,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,1510338.0,0.17564620722242102,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,1383491.0,0.16089441361890813,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,1143995.0,0.1330419964480888,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,663117.0,0.07711782792640466,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,193546.0,0.022508617821355683,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,159900.0,0.018595723960375177,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,139630.0,0.01623840485670535,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Micromax,125854.0,0.014636311715503798,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,84632.0,0.009842359663630219,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,748618.0,0.08706124877903779,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,230908.0,3820943.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,52862.0,0.22893100282363538,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,44909.0,0.19448871411990923,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,41283.0,0.17878549032515115,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,23192.0,0.10043826978710135,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,9788.0,0.04238917664177941,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,9578.0,0.04147972352625288,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,8570.0,0.03711434857172553,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,7377.0,0.03194778872971053,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,7357.0,0.03186117414727944,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,5654.0,0.024485942453271434,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,20338.0,0.08807836887418366,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,255600.0,3057608.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,58140.0,0.22746478873239437,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,50005.0,0.1956377151799687,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,46687.0,0.1826564945226917,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,26188.0,0.10245696400625978,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,10959.0,0.04287558685446009,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,10589.0,0.04142801251956182,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,9093.0,0.03557511737089202,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,7942.0,0.031071987480438185,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,7606.0,0.029757433489827855,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,6028.0,0.02358372456964006,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,22363.0,0.08749217527386541,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,285173.0,4222159.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,64189.0,0.22508792908164518,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,56159.0,0.1969295830951738,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,53650.0,0.18813141496565242,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,29888.0,0.10480655602038061,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,12570.0,0.04407850673100188,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,11683.0,0.040968114092147574,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,9778.0,0.0342879585374492,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,8498.0,0.029799455067625616,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,8064.0,0.028277571859888558,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,6464.0,0.022666942522609083,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,24230.0,0.08496596802642606,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,319626.0,6377136.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,71555.0,0.22387102425960342,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,63620.0,0.19904513400036292,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,61208.0,0.191498814239142,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,33860.0,0.10593631306589577,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,14505.0,0.045381164235700475,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,12870.0,0.04026581066621614,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,10885.0,0.034055427280634244,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,9137.0,0.028586535513381264,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,8651.0,0.02706600839731436,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Lenovo,6934.0,0.021694104985201454,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,26401.0,0.08259966335654796,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,3739502.0,53853710.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,912905.0,0.2441247524402982,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,851006.0,0.22757201359967183,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,654259.0,0.17495885815811837,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,515340.0,0.13780979392443166,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,267276.0,0.07147368820768113,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,126920.0,0.033940348206793314,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,46432.0,0.012416626598942854,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,42483.0,0.011360603631178696,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,40631.0,0.010865350519935542,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,28708.0,0.007676958054842597,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,253542.0,0.06780100665810582,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,4225481.0,51289576.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,1025347.0,0.24265805478713548,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,957955.0,0.2267091012833805,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,759075.0,0.1796422703119479,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,599062.0,0.1417736820967838,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,293955.0,0.06956722796765623,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,145881.0,0.03452411689935418,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,48354.0,0.011443430937211646,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,46802.0,0.011076135474280916,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,42817.0,0.010133047574938806,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,30136.0,0.007131969117835342,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,276097.0,0.06534096354947519,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,4694233.0,58946732.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,1124885.0,0.23963126670533824,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,1063448.0,0.22654350561635947,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,872561.0,0.18587935451861892,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,675846.0,0.1439736800452811,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,322529.0,0.06870749705010382,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,167279.0,0.035635001500777655,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,50950.0,0.01085374330588192,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,50512.0,0.010760437328100246,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,44739.0,0.00953063045656234,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,31345.0,0.006677342177092616,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,290139.0,0.06180754129588369,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,5157868.0,71191183.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,1219022.0,0.23634222512092207,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,1169264.0,0.22669521593030298,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,979161.0,0.18983832079456087,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,750319.0,0.145470764277023,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,356113.0,0.06904267422120923,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,189809.0,0.03679989484027121,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,53936.0,0.0104570337976854,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,53667.0,0.010404880466115068,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Motorola,46455.0,0.009006628320073333,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,HMD Global,32870.0,0.006372788136493605,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,307252.0,0.05956957409534327,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,12142053.0,341815756.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,2776323.0,0.22865350694812484,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,2582003.0,0.21264962358507247,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,2440121.0,0.20096444975161942,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,1591219.0,0.13105024331552498,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,608298.0,0.05009844710775023,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,267588.0,0.022038118265502546,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Huawei,225019.0,0.01853220373852758,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,170114.0,0.014010316047870982,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Gionee,158979.0,0.013093255316872691,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,156126.0,0.012858286815252742,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,1166263.0,0.09605154910788151,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,13563201.0,329941181.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,3073847.0,0.22663138296040883,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,2941265.0,0.216856256867387,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,2715434.0,0.20020598382343519,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,1799104.0,0.13264597346894733,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,689124.0,0.05080836006190574,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,283321.0,0.020888947970320575,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Huawei,246837.0,0.0181990224873907,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Tecno,183365.0,0.013519301232798953,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,177245.0,0.013068080315258912,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Gionee,172589.0,0.012724798519169626,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,1281070.0,0.09445189229297715,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,14969412.0,436682870.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,3353468.0,0.2240213576859265,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,3346801.0,0.22357598281081448,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,2973921.0,0.19866652076915245,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,2001908.0,0.13373324216074753,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,784695.0,0.05241989464916858,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,302588.0,0.020213753218897308,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Huawei,265862.0,0.017760350239541808,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Tecno,214914.0,0.014356876542645763,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,186566.0,0.012463148185112415,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Gionee,180038.0,0.01202705891186641,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,1358651.0,0.09076181482612677,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,16329494.0,511015109.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,3720519.0,0.22784043400242532,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,3613815.0,0.22130600005119572,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,3222360.0,0.19733373244755778,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,2201891.0,0.13484134903384024,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,880750.0,0.05393614768467413,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,323405.0,0.019804961500950367,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Huawei,283175.0,0.017341321170147708,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Tecno,259273.0,0.015877589348451335,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,OnePlus,195918.0,0.011997799809351103,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Gionee,188604.0,0.01154989860677863,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Others,1439784.0,0.0881707663446277,,,2020Q4,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,1,104631.0,1697163.0,,,,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Samsung,33471.0,0.31989563322533476,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Xiaomi,22619.0,0.21617876155250357,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Vivo,15342.0,0.14662958396651088,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Oppo,10442.0,0.09979833892441055,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Realme,4166.0,0.039816115682732654,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Apple,3439.0,0.03286788810199654,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Motorola,1728.0,0.016515181925050894,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,OnePlus,1548.0,0.014794850474524758,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Lenovo,1491.0,0.014250078848524816,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,HMD Global,1394.0,0.013323011344630176,,,2020Q1,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,1,,,Others,8991.0,0.08593055595378042,,,2020Q1,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,2,119921.0,1912335.0,,,,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Samsung,38977.0,0.3250223063516815,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Xiaomi,25245.0,0.21051358811217386,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Vivo,18182.0,0.15161648084989285,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Oppo,12295.0,0.10252582950442375,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Realme,4814.0,0.040143094203684095,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Apple,3701.0,0.030861984139558544,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Motorola,1821.0,0.015184996789553122,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,HMD Global,1669.0,0.013917495684659068,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,OnePlus,1607.0,0.01340048865503123,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Lenovo,1576.0,0.01314198514021731,,,2020Q2,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,2,,,Others,10034.0,0.08367175056912467,,,2020Q2,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,3,134773.0,2156470.0,,,,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Samsung,44424.0,0.32962091813642197,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Xiaomi,27830.0,0.206495366282564,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Vivo,21086.0,0.1564556699042093,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Oppo,14009.0,0.10394515221891625,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Realme,5459.0,0.0405051456894185,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Apple,4035.0,0.029939231151640166,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,HMD Global,1906.0,0.014142298531604995,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Motorola,1879.0,0.013941961668880265,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,OnePlus,1694.0,0.012569283165025636,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Lenovo,1657.0,0.01229474746425471,,,2020Q3,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,3,,,Others,10794.0,0.08009022578706418,,,2020Q3,country:india,aggregated/user
users_summary,,,,aggregated,user,,country,india,2020,4,148543.0,2478670.0,,,,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Samsung,49275.0,0.33172212759941566,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Xiaomi,30296.0,0.20395441050739516,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Vivo,23560.0,0.15860727196838625,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Oppo,15658.0,0.10541055451956673,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Realme,6245.0,0.04204169836343685,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,Apple,4413.0,0.029708569235844168,,,2020Q4,country:india,aggregated/user
users_by_device,,,,aggregated,user,,country,india,2020,4,,,HMD Global,2070.0,0.013935358784998284,,,2020Q4,country:india,aggregated/user
